"term","estimate","std.error","statistic","p.value","model"
"factor(entity_year)Congo__2017",-0.964816090703056,0.00000000000000775175035177863,-124464288311566,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Congo__2019",-2.30153505407809,0.00000000000000427338375998068,-538574390540694,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cook Islands__2013",-6.47750759981624,0.00000000000000524260366399885,-1235551648563008,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Costa Rica__2013",-3.35873044847299,0.00000000000000339544556439667,-989186951983958,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Costa Rica__2014",-6.58305917118749,0.0000000000000255386665583875,-257768319897871,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2013",-3.24351764132036,0.00000000000000786622908682663,-412334500498110,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2014",-1.21173817490328,0.00000000000000585118282781826,-207092858070049,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2015",-3.80136124209312,0.00000000000000508562792266353,-747471364382121,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2017",-3.0681780560504,0.0000000000000182793473530286,-167849431207512,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2018",-0.927073540695664,0.00000000000000722342736363204,-128342612727474,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2019",-0.656589451032532,0.00000000000000320769987017036,-204691672415618,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2020",-1.47798777840993,0.00000000000000514711686222158,-287148673319999,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cote d'Ivoire__2021",-3.63700218091582,0.00000000000000330337847869714,-1100994695088728,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Cuba__2015",-4.87190484246635,0.00000000000000330714804781701,-1473143860518189,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Djibouti__2013",-0.982167446789693,0.00000000000000322706254051286,-304353397078447,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Dominica__2013",-5.96168979964166,0.00000000000000330714804781598,-1802667952400476,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ecuador__2013",-3.07865353933944,0.00000000000000645462266971305,-476968786074107,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ecuador__2014",-1.54119947140021,0.00000000000000484151365823439,-318330088520758,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ecuador__2015",-3.36287911930468,0.00000000000000618250388998599,-543934816563828,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ecuador__2016",-3.11504683775591,0.00000000000000360631275026422,-863776120783669,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Ecuador__2019",-2.69043862752176,0.00000000000000514409014768926,-523015450794600,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Egypt__2016",-7.18964135037128,0.00000000000000521086952098953,-1379739277947988,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Egypt__2017",-4.77822962869378,0.00000000000000618653311823421,-772359823729126,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Egypt__2018",-1.81111979353916,0.00000000000000729551190919833,-248251228437536,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Egypt__2019",-1.9005814741868,0.00000000000000325780345227176,-583393535561967,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)El Salvador__2019",-4.83396477597073,0.00000000000000598591229727046,-807556899584878,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)El Salvador__2021",-3.96724074320882,0.00000000000000418518829775329,-947924074369253,0,"M4_country_year_pair_FE_cluster_entity"
"factor(entity_year)Equatorial Guinea__2016",-2.66302065593305,0.00000000000000788582415906443,-337697189566675,0,"M4_country_year_pair_FE_cluster_entity"
